station_name,station_lat,station_lon,nearest_river,pub_name,pub_lat,pub_lon,distance_to_pub_m
Tottenham Hale,51.5881223,-0.0599366,Pymmes Brook,The High Cross,51.5893789,-0.0701255,719.85460803
Tower Gateway,51.5106288,-0.0739505,River Thames,Goodman's Field,51.511524,-0.0727234,131.0614513
Tower Gateway,51.5106288,-0.0739505,River Thames,Goodman's Field,51.511524,-0.0727234,131.0614513
Tower Gateway,51.5106288,-0.0739505,River Thames,The Chamberlain,51.5121747,-0.0757376,212.07143017
Tower Gateway,51.5106288,-0.0739505,River Thames,The Chamberlain,51.5121747,-0.0757376,212.07143017
Tower Gateway,51.5106288,-0.0739505,River Thames,The Slug and Lettuce,51.5084245,-0.0734303,247.89099557
Tower Hill,51.5098481,-0.0766986,River Thames,The Liberty Bounds,51.509731,-0.0785318,127.93617534
Tower Hill,51.5098481,-0.0766986,River Thames,The Liberty Bounds,51.509731,-0.0785318,127.93617534
Tower Hill,51.5098481,-0.0766986,River Thames,Seething Lane Tap,51.5100578,-0.0793657,186.62851667
Tower Hill,51.5098481,-0.0766986,River Thames,Seething Lane Tap,51.5100578,-0.0793657,186.62851667
Tower Hill,51.5098481,-0.0766986,River Thames,The Cheshire Cheese,51.5114165,-0.0776978,187.77985086
Tufnell Park,51.5568005,-0.138457,River Fleet,Aces and Eights,51.5566538,-0.1383959,16.86280318
Tufnell Park,51.5568005,-0.138457,River Fleet,Aces and Eights,51.5566538,-0.1383959,16.86280318
Tufnell Park,51.5568005,-0.138457,River Fleet,Dartmouth Arms,51.5585343,-0.1436626,409.3267944
Tufnell Park,51.5568005,-0.138457,River Fleet,Dartmouth Arms,51.5585343,-0.1436626,409.3267944
Tufnell Park,51.5568005,-0.138457,River Fleet,The Pineapple,51.5529728,-0.1396355,433.63868815
Vauxhall,51.4860091,-0.1248604,River Thames,The Riverside Vauxhall,51.4856332,-0.1270319,156.52736697
Vauxhall,51.4860091,-0.1248604,River Thames,The Riverside Vauxhall,51.4856332,-0.1270319,156.52736697
Vauxhall,51.4858478,-0.1227502,River Thames,The Riverside Vauxhall,51.4856332,-0.1270319,298.37304497
Vauxhall,51.4858478,-0.1227502,River Thames,The Riverside Vauxhall,51.4856332,-0.1270319,298.37304497
Vauxhall,51.4858478,-0.1227502,River Thames,The Black Dog,51.4886893,-0.1209019,341.21199316
Vauxhall,51.4858478,-0.1227502,River Thames,The Black Dog,51.4886893,-0.1209019,341.21199316
Vauxhall,51.4860091,-0.1248604,River Thames,The Black Dog,51.4886893,-0.1209019,405.61045041
Vauxhall,51.4860091,-0.1248604,River Thames,The Black Dog,51.4886893,-0.1209019,405.61045041
Vauxhall,51.4860091,-0.1248604,River Thames,The Grosvenor,51.4866135,-0.1315923,472.41690906
Vauxhall,51.4858478,-0.1227502,River Thames,The Grosvenor,51.4866135,-0.1315923,620.06494083
Victoria,51.4963688,-0.1431522,River Thames,Sports Bar and Grill,51.4957277,-0.1440761,95.9390793
Victoria,51.4963688,-0.1431522,River Thames,Sports Bar and Grill,51.4957277,-0.1440761,95.9390793
Victoria,51.4963688,-0.1431522,River Thames,The Beer House,51.495503,-0.143319,97.02095924
Victoria,51.4963688,-0.1431522,River Thames,The Beer House,51.495503,-0.143319,97.02095924
Victoria,51.4963688,-0.1431522,River Thames,The Willow Walk,51.495038,-0.142477,155.30947801
Walthamstow Central,51.582893,-0.0199941,River Lee Flood Relief Channel,The Goose,51.5833767,-0.0191396,80.02652187
Walthamstow Central,51.582893,-0.0199941,River Lee Flood Relief Channel,The Goose,51.5833767,-0.0191396,80.02652187
Walthamstow Central,51.582893,-0.0199941,River Lee Flood Relief Channel,Pretty Decent,51.5826911,-0.0245938,319.6168431
Walthamstow Central,51.582893,-0.0199941,River Lee Flood Relief Channel,Pretty Decent,51.5826911,-0.0245938,319.6168431
Walthamstow Central,51.582893,-0.0199941,River Lee Flood Relief Channel,Untraditional Pub,51.5805937,-0.0322753,888.89353501
Walthamstow Queen's Road,51.5815237,-0.0237594,River Lee Flood Relief Channel,Pretty Decent,51.5826911,-0.0245938,142.1795666
Walthamstow Queen's Road,51.5815237,-0.0237594,River Lee Flood Relief Channel,Pretty Decent,51.5826911,-0.0245938,142.1795666
Walthamstow Queen's Road,51.5815237,-0.0237594,River Lee Flood Relief Channel,The Goose,51.5833767,-0.0191396,380.84860989
Walthamstow Queen's Road,51.5815237,-0.0237594,River Lee Flood Relief Channel,The Goose,51.5833767,-0.0191396,380.84860989
Walthamstow Queen's Road,51.5815237,-0.0237594,River Lee Flood Relief Channel,Untraditional Pub,51.5805937,-0.0322753,599.29880945
Wandsworth Common,51.4461242,-0.1635168,River Wandle,The Hope,51.4461541,-0.1654356,133.44093107
Wandsworth Common,51.4461242,-0.1635168,River Wandle,The Hope,51.4461541,-0.1654356,133.44093107
Wandsworth Common,51.4461242,-0.1635168,River Wandle,Balham Bowls Club,51.4449518,-0.1523815,785.07395223
Wandsworth Common,51.4461242,-0.1635168,River Wandle,Balham Bowls Club,51.4449518,-0.1523815,785.07395223
Wandsworth Common,51.4461242,-0.1635168,River Wandle,The Cyclist,51.4437389,-0.1528177,789.76827167
Wandsworth Road,51.4699602,-0.1384355,River Thames,Pensbury Arms,51.4712492,-0.1380284,146.17381838
Wandsworth Road,51.4699602,-0.1384355,River Thames,Pensbury Arms,51.4712492,-0.1380284,146.17381838
Wandsworth Road,51.4699602,-0.1384355,River Thames,Feeleys,51.471497,-0.1349448,296.75804002
Wandsworth Road,51.4699602,-0.1384355,River Thames,Feeleys,51.471497,-0.1349448,296.75804002
Wandsworth Road,51.4699602,-0.1384355,River Thames,The Plough Inn,51.4681008,-0.1447743,486.62901525
Wandsworth Town,51.4609627,-0.1882512,River Wandle,The Waterfront,51.464527,-0.1856879,434.72916322
Wandsworth Town,51.4609627,-0.1882512,River Wandle,The Waterfront,51.464527,-0.1856879,434.72916322
Wandsworth Town,51.4609627,-0.1882512,River Wandle,The Anchor,51.4652553,-0.1792283,788.21941217
Wandsworth Town,51.4609627,-0.1882512,River Wandle,The Anchor,51.4652553,-0.1792283,788.21941217
Wandsworth Town,51.4609627,-0.1882512,River Wandle,The Plough,51.4615658,-0.1733056,1040.87472947
Wanstead,51.575646,0.0286373,River Roding,The Wanstead Tap,51.5555258,0.0187872,2340.43510702
Wanstead,51.575646,0.0286373,River Roding,The Wanstead Tap,51.5555258,0.0187872,2340.43510702
Wanstead,51.575646,0.0286373,River Roding,Gravity Well Taproom,51.5697138,-0.007739,2606.90323311
Wanstead,51.575646,0.0286373,River Roding,Gravity Well Taproom,51.5697138,-0.007739,2606.90323311
Wanstead,51.575646,0.0286373,River Roding,The Leyton Engineer,51.5588363,-0.0075174,3127.67334284
Wapping,51.5044344,-0.0560206,River Thames,Dockers Inn,51.5048793,-0.0573725,106.11853071
Wapping,51.5044344,-0.0560206,River Thames,Dockers Inn,51.5048793,-0.0573725,106.11853071
Wapping,51.5044344,-0.0560206,River Thames,The Brunel,51.5013181,-0.0509211,495.56970959
Wapping,51.5044344,-0.0560206,River Thames,The Brunel,51.5013181,-0.0509211,495.56970959
Wapping,51.5044344,-0.0560206,River Thames,The Moretown Belle,51.5071618,-0.0674954,852.54530289
Warren Street,51.5247178,-0.1385303,River Fleet,Square Tavern,51.5259074,-0.1378517,140.48253588
Warren Street,51.5247178,-0.1385303,River Fleet,Square Tavern,51.5259074,-0.1378517,140.48253588
Warren Street,51.5247178,-0.1385303,River Fleet,The Grafton Arms,51.5231854,-0.138689,170.84762067
Warren Street,51.5247178,-0.1385303,River Fleet,The Grafton Arms,51.5231854,-0.138689,170.84762067
Warren Street,51.5247178,-0.1385303,River Fleet,Shaker and Co,51.5281206,-0.1388221,379.13110475
Waterloo,51.5030015,-0.1139812,River Thames,Wetherspoons - The Lion & The Unicorn,51.5028376,-0.1150963,79.54648489
Waterloo,51.5030015,-0.1139812,River Thames,Wetherspoons - The Lion & The Unicorn,51.5028376,-0.1150963,79.54648489
Waterloo,51.5030015,-0.1139812,River Thames,Hole In the Wall,51.5041063,-0.1137203,124.24549882
Waterloo,51.5030015,-0.1139812,River Thames,Hole In the Wall,51.5041063,-0.1137203,124.24549882
Waterloo,51.5030015,-0.1139812,River Thames,BrewDog,51.5021808,-0.1154758,138.2304825
Waterloo East,51.5042171,-0.1082027,River Thames,The Anchor & Hope,51.5034633,-0.1066199,138.245498
Waterloo East,51.5042171,-0.1082027,River Thames,The Anchor & Hope,51.5034633,-0.1066199,138.245498
Waterloo East,51.5042171,-0.1082027,River Thames,The Windmill,51.5029218,-0.1081456,144.16688778
Waterloo East,51.5042171,-0.1082027,River Thames,The Windmill,51.5029218,-0.1081456,144.16688778
Waterloo East,51.5042171,-0.1082027,River Thames,The Wellington,51.5036385,-0.111312,225.28583433
West Brompton,51.4869765,-0.1951854,Chelsea Creek,The Atlas,51.4861841,-0.1962858,116.68140681
West Brompton,51.4869765,-0.1951854,Chelsea Creek,The Atlas,51.4861841,-0.1962858,116.68140681
West Brompton,51.4869765,-0.1951854,Chelsea Creek,George & Dragon,51.4856569,-0.1993009,321.36476451
West Brompton,51.4869765,-0.1951854,Chelsea Creek,George & Dragon,51.4856569,-0.1993009,321.36476451
West Brompton,51.4869765,-0.1951854,Chelsea Creek,The Pembroke,51.4889152,-0.1914946,335.0285766
Westcombe Park,51.4842403,0.0186204,River Thames,The River Ale House,51.4862674,0.0132944,433.28272427
Westcombe Park,51.4842403,0.0186204,River Thames,The River Ale House,51.4862674,0.0132944,433.28272427
Westcombe Park,51.4842403,0.0186204,River Thames,The Green Goddess,51.4771393,0.0188457,790.19428281
Westcombe Park,51.4842403,0.0186204,River Thames,The Green Goddess,51.4771393,0.0188457,790.19428281
Westcombe Park,51.4842403,0.0186204,River Thames,The Royal Standard,51.4767777,0.0187041,830.29029497
Westferry,51.5094025,-0.026644,River Thames,Star of the East,51.5122205,-0.0287538,346.05167037
Westferry,51.5094025,-0.026644,River Thames,Star of the East,51.5122205,-0.0287538,346.05167037
Westferry,51.5094025,-0.026644,River Thames,The Manor Arms,51.5107112,-0.0191418,540.81115894
Westferry,51.5094025,-0.026644,River Thames,The Manor Arms,51.5107112,-0.0191418,540.81115894
Westferry,51.5094025,-0.026644,River Thames,The Henry Addington,51.5043058,-0.0225667,633.78419806
West Ham,51.5280966,0.0045685,Channelsea River,The Galvanisers Union,51.5233491,-0.0109754,1201.13946335
West Ham,51.5280966,0.0045685,Channelsea River,The Galvanisers Union,51.5233491,-0.0109754,1201.13946335
West Ham,51.5280966,0.0045685,Channelsea River,The Abbey Tap,51.5402372,0.0002018,1384.31206404
West Ham,51.5280966,0.0045685,Channelsea River,The Abbey Tap,51.5402372,0.0002018,1384.31206404
West Ham,51.5280966,0.0045685,Channelsea River,The Abbey Arms,51.5222325,0.0225555,1408.55030669
West India Quay,51.5067417,-0.0204833,River Thames,Sports Bar & Grill,51.5062159,-0.0185144,148.69308475
West India Quay,51.5067417,-0.0204833,River Thames,Sports Bar & Grill,51.5062159,-0.0185144,148.69308475
West India Quay,51.5067417,-0.0204833,River Thames,The Henry Addington,51.5043058,-0.0225667,307.20220884
West India Quay,51.5067417,-0.0204833,River Thames,The Henry Addington,51.5043058,-0.0225667,307.20220884
West India Quay,51.5067417,-0.0204833,River Thames,The Manor Arms,51.5107112,-0.0191418,451.35254353
West Kensington,51.4907023,-0.2059442,River Thames,The Seven Stars,51.4870402,-0.2031196,452.21104605
West Kensington,51.4907023,-0.2059442,River Thames,The Seven Stars,51.4870402,-0.2031196,452.21104605
West Kensington,51.4907023,-0.2059442,River Thames,The Colton Arms,51.4865599,-0.210879,574.35969818
West Kensington,51.4907023,-0.2059442,River Thames,The Colton Arms,51.4865599,-0.210879,574.35969818
West Kensington,51.4907023,-0.2059442,River Thames,The Albion,51.4944109,-0.2127554,627.71316218
Westminster,51.5013562,-0.1249302,River Thames,St Stephen's Tavern,51.501146,-0.125595,51.74869177
Westminster,51.5013562,-0.1249302,River Thames,St Stephen's Tavern,51.501146,-0.125595,51.74869177
Westminster,51.5013562,-0.1249302,River Thames,Slug and Lettuce,51.5026134,-0.1168689,576.96787592
Westminster,51.5013562,-0.1249302,River Thames,Slug and Lettuce,51.5026134,-0.1168689,576.96787592
Westminster,51.5013562,-0.1249302,River Thames,Walkers of Whitehall,51.5067276,-0.1269618,614.03365801
West Silvertown,51.5028811,0.0223323,River Thames,Fox @ Excel,51.5088147,0.0255735,697.46342227
West Silvertown,51.5028811,0.0223323,River Thames,Fox @ Excel,51.5088147,0.0255735,697.46342227
West Silvertown,51.5028811,0.0223323,River Thames,The Windjammer,51.4994426,0.031017,714.16192397
West Silvertown,51.5028811,0.0223323,River Thames,The Windjammer,51.4994426,0.031017,714.16192397
West Silvertown,51.5028811,0.0223323,River Thames,Custom House Pub,51.5100773,0.0264883,851.04579988
Whitechapel,51.5199127,-0.0597889,River Thames,London Hospital Tavern,51.5190934,-0.0589373,108.64185017
Whitechapel,51.5199127,-0.0597889,River Thames,London Hospital Tavern,51.5190934,-0.0589373,108.64185017
Whitechapel,51.5199127,-0.0597889,River Thames,The Good Samaritan,51.5173312,-0.061108,301.45455983
Whitechapel,51.5199127,-0.0597889,River Thames,The Good Samaritan,51.5173312,-0.061108,301.45455983
Whitechapel,51.5199127,-0.0597889,River Thames,The Griff Inn Bar & Kitchen,51.517315,-0.0613634,308.98884324
Wimbledon,51.4220721,-0.2052902,River Wandle,601 Queens Road,51.4209255,-0.2056591,130.12179494
Wimbledon,51.4220721,-0.2052902,River Wandle,601 Queens Road,51.4209255,-0.2056591,130.12179494
Wimbledon,51.4220721,-0.2052902,River Wandle,The Garratt & Gauge,51.4197508,-0.2054971,258.66001133
Wimbledon,51.4220721,-0.2052902,River Wandle,The Garratt & Gauge,51.4197508,-0.2054971,258.66001133
Wimbledon,51.4220721,-0.2052902,River Wandle,O'Neills,51.4197677,-0.2026026,317.3026287
Wimbledon Chase,51.410247,-0.2147881,Pyl Brook,Leather Bottle,51.411219,-0.2091116,409.48616253
Wimbledon Chase,51.410247,-0.2147881,Pyl Brook,Leather Bottle,51.411219,-0.2091116,409.48616253
Wimbledon Chase,51.410247,-0.2147881,Pyl Brook,Raynes Park Tavern,51.4096476,-0.2301826,1073.18140392
Wimbledon Chase,51.410247,-0.2147881,Pyl Brook,Raynes Park Tavern,51.4096476,-0.2301826,1073.18140392
Wimbledon Chase,51.410247,-0.2147881,Pyl Brook,The Garratt & Gauge,51.4197508,-0.2054971,1239.2736568
Wimbledon Park,51.4340563,-0.1990432,River Wandle,The Woodman,51.434765,-0.196272,208.21609983
Wimbledon Park,51.4340563,-0.1990432,River Wandle,The Woodman,51.434765,-0.196272,208.21609983
Wimbledon Park,51.4340563,-0.1990432,River Wandle,The Leather Bottle,51.4368719,-0.1871873,881.94830559
Wimbledon Park,51.4340563,-0.1990432,River Wandle,The Leather Bottle,51.4368719,-0.1871873,881.94830559
Wimbledon Park,51.4340563,-0.1990432,River Wandle,The Phoenix,51.4307605,-0.1869567,917.03360825
