station_name,station_lat,station_lon,nearest_river,pub_name,pub_lat,pub_lon,distance_to_pub_m
Upwey,50.6485094,-2.466093,River Wey,The Weatherbury,50.621386,-2.45548,3109.26134197
Upwey,50.6485094,-2.466093,River Wey,The Weatherbury,50.621386,-2.45548,3109.26134197
Upwey,50.6485094,-2.466093,River Wey,The Park,50.6198283,-2.4520184,3342.29767712
Upwey,50.6485094,-2.466093,River Wey,The Park,50.6198283,-2.4520184,3342.29767712
Upwey,50.6485094,-2.466093,River Wey,The Spice Ship,50.6464678,-2.418388,3381.72605608
Uxbridge,51.546655,-0.4775114,Frays River,The Three Tuns,51.5456282,-0.4788813,148.59902719
Uxbridge,51.546655,-0.4775114,Frays River,The Three Tuns,51.5456282,-0.4788813,148.59902719
Uxbridge,51.546655,-0.4775114,Frays River,Queen's Head,51.5459392,-0.4799811,188.9287838
Uxbridge,51.546655,-0.4775114,Frays River,Queen's Head,51.5459392,-0.4799811,188.9287838
Uxbridge,51.546655,-0.4775114,Frays River,The Metropolitan,51.5454653,-0.480097,222.91687017
Vauxhall,51.4860091,-0.1248604,River Thames,The Riverside Vauxhall,51.4856332,-0.1270319,156.52736697
Vauxhall,51.4860091,-0.1248604,River Thames,The Riverside Vauxhall,51.4856332,-0.1270319,156.52736697
Vauxhall,51.4858478,-0.1227502,River Thames,The Riverside Vauxhall,51.4856332,-0.1270319,298.37304497
Vauxhall,51.4858478,-0.1227502,River Thames,The Riverside Vauxhall,51.4856332,-0.1270319,298.37304497
Vauxhall,51.4858478,-0.1227502,River Thames,The Black Dog,51.4886893,-0.1209019,341.21199316
Vauxhall,51.4858478,-0.1227502,River Thames,The Black Dog,51.4886893,-0.1209019,341.21199316
Vauxhall,51.4860091,-0.1248604,River Thames,The Black Dog,51.4886893,-0.1209019,405.61045041
Vauxhall,51.4860091,-0.1248604,River Thames,The Black Dog,51.4886893,-0.1209019,405.61045041
Vauxhall,51.4860091,-0.1248604,River Thames,The Grosvenor,51.4866135,-0.1315923,472.41690906
Vauxhall,51.4858478,-0.1227502,River Thames,The Grosvenor,51.4866135,-0.1315923,620.06494083
Victoria,51.4963688,-0.1431522,River Thames,Sports Bar and Grill,51.4957277,-0.1440761,95.9390793
Victoria,51.4963688,-0.1431522,River Thames,Sports Bar and Grill,51.4957277,-0.1440761,95.9390793
Victoria,51.4963688,-0.1431522,River Thames,The Beer House,51.495503,-0.143319,97.02095924
Victoria,51.4963688,-0.1431522,River Thames,The Beer House,51.495503,-0.143319,97.02095924
Victoria,51.4963688,-0.1431522,River Thames,The Willow Walk,51.495038,-0.142477,155.30947801
Waddon,51.3673338,-0.1174351,River Wandle,The Hare and Hounds,51.3715457,-0.1170962,469.19031124
Waddon,51.3673338,-0.1174351,River Wandle,The Hare and Hounds,51.3715457,-0.1170962,469.19031124
Waddon,51.3673338,-0.1174351,River Wandle,The Wandle Arms,51.373983,-0.1083794,972.06669404
Waddon,51.3673338,-0.1174351,River Wandle,The Wandle Arms,51.373983,-0.1083794,972.06669404
Waddon,51.3673338,-0.1174351,River Wandle,The Plough,51.3675107,-0.1321916,1027.85772819
Walled Garden Station,51.8388678,-1.3505501,River Glyme,The Back Lane Tavern,51.8465714,-1.3551326,913.46803959
Walled Garden Station,51.8388678,-1.3505501,River Glyme,The Back Lane Tavern,51.8465714,-1.3551326,913.46803959
Walled Garden Station,51.8388678,-1.3505501,River Glyme,The Punchbowl,51.8470551,-1.3531439,928.32838827
Walled Garden Station,51.8388678,-1.3505501,River Glyme,The Punchbowl,51.8470551,-1.3531439,928.32838827
Walled Garden Station,51.8388678,-1.3505501,River Glyme,Crown,51.8470659,-1.3536641,937.06303804
Wallingford,51.5974066,-1.1354611,River Thames,George Hotel,51.6010844,-1.1238956,899.79395912
Wallingford,51.5974066,-1.1354611,River Thames,George Hotel,51.6010844,-1.1238956,899.79395912
Wallingford,51.5974066,-1.1354611,River Thames,The Red Lion,51.6123918,-1.1607872,2420.41458314
Wallingford,51.5974066,-1.1354611,River Thames,The Red Lion,51.6123918,-1.1607872,2420.41458314
Wallingford,51.5974066,-1.1354611,River Thames,Shepherd's Hut,51.6225465,-1.0782201,4852.51820502
Wallington,51.3602348,-0.1505899,River Wandle,The Whispering Moon,51.3600646,-0.1496904,65.45167717
Wallington,51.3602348,-0.1505899,River Wandle,The Whispering Moon,51.3600646,-0.1496904,65.45167717
Wallington,51.3602348,-0.1505899,River Wandle,Coach & Horses,51.3650377,-0.1623319,976.91137606
Wallington,51.3602348,-0.1505899,River Wandle,Coach & Horses,51.3650377,-0.1623319,976.91137606
Wallington,51.3602348,-0.1505899,River Wandle,Rose & Crown,51.3685885,-0.1551403,981.94134323
Waltham Cross,51.6847637,-0.0264841,River Lee Flood Relief Channel,The Vine,51.6899219,-0.0338545,767.57310574
Waltham Cross,51.6847637,-0.0264841,River Lee Flood Relief Channel,The Vine,51.6899219,-0.0338545,767.57310574
Waltham Cross,51.6847637,-0.0264841,River Lee Flood Relief Channel,The Wheatsheaf,51.6920383,-0.0343937,976.8756163
Waltham Cross,51.6847637,-0.0264841,River Lee Flood Relief Channel,The Wheatsheaf,51.6920383,-0.0343937,976.8756163
Waltham Cross,51.6847637,-0.0264841,River Lee Flood Relief Channel,Coach and Horses,51.6939763,-0.03441,1162.34565779
Walthamstow Central,51.582893,-0.0199941,River Lee Flood Relief Channel,The Goose,51.5833767,-0.0191396,80.02652187
Walthamstow Central,51.582893,-0.0199941,River Lee Flood Relief Channel,The Goose,51.5833767,-0.0191396,80.02652187
Walthamstow Central,51.582893,-0.0199941,River Lee Flood Relief Channel,Pretty Decent,51.5826911,-0.0245938,319.6168431
Walthamstow Central,51.582893,-0.0199941,River Lee Flood Relief Channel,Pretty Decent,51.5826911,-0.0245938,319.6168431
Walthamstow Central,51.582893,-0.0199941,River Lee Flood Relief Channel,Untraditional Pub,51.5805937,-0.0322753,888.89353501
Walthamstow Queen's Road,51.5815237,-0.0237594,River Lee Flood Relief Channel,Pretty Decent,51.5826911,-0.0245938,142.1795666
Walthamstow Queen's Road,51.5815237,-0.0237594,River Lee Flood Relief Channel,Pretty Decent,51.5826911,-0.0245938,142.1795666
Walthamstow Queen's Road,51.5815237,-0.0237594,River Lee Flood Relief Channel,The Goose,51.5833767,-0.0191396,380.84860989
Walthamstow Queen's Road,51.5815237,-0.0237594,River Lee Flood Relief Channel,The Goose,51.5833767,-0.0191396,380.84860989
Walthamstow Queen's Road,51.5815237,-0.0237594,River Lee Flood Relief Channel,Untraditional Pub,51.5805937,-0.0322753,599.29880945
Walton-on-Thames,51.3729077,-0.4143441,Engine River,Ashley Park,51.3733737,-0.4153446,86.84197795
Walton-on-Thames,51.3729077,-0.4143441,Engine River,Ashley Park,51.3733737,-0.4153446,86.84197795
Walton-on-Thames,51.3729077,-0.4143441,Engine River,Bricklayers Arms,51.3663194,-0.4021628,1121.09596004
Walton-on-Thames,51.3729077,-0.4143441,Engine River,Bricklayers Arms,51.3663194,-0.4021628,1121.09596004
Walton-on-Thames,51.3729077,-0.4143441,Engine River,Watermans Arms,51.3658223,-0.3994946,1300.29469053
Walton-on-the-Naze,51.8462158,1.2678629,Walton Channel,The Boardwalk,51.7864655,1.1546065,10256.35687414
Walton-on-the-Naze,51.8462158,1.2678629,Walton Channel,The Boardwalk,51.7864655,1.1546065,10256.35687414
Walton-on-the-Naze,51.8462158,1.2678629,Walton Channel,The Shipwreck,51.9573495,1.2755727,12376.72622507
Walton-on-the-Naze,51.8462158,1.2678629,Walton Channel,The Shipwreck,51.9573495,1.2755727,12376.72622507
Walton-on-the-Naze,51.8462158,1.2678629,Walton Channel,Felix Club,51.9550397,1.3328873,12909.0337191
Wandsworth Common,51.4461242,-0.1635168,River Wandle,The Hope,51.4461541,-0.1654356,133.44093107
Wandsworth Common,51.4461242,-0.1635168,River Wandle,The Hope,51.4461541,-0.1654356,133.44093107
Wandsworth Common,51.4461242,-0.1635168,River Wandle,Balham Bowls Club,51.4449518,-0.1523815,785.07395223
Wandsworth Common,51.4461242,-0.1635168,River Wandle,Balham Bowls Club,51.4449518,-0.1523815,785.07395223
Wandsworth Common,51.4461242,-0.1635168,River Wandle,The Cyclist,51.4437389,-0.1528177,789.76827167
Wandsworth Road,51.4699602,-0.1384355,River Thames,Pensbury Arms,51.4712492,-0.1380284,146.17381838
Wandsworth Road,51.4699602,-0.1384355,River Thames,Pensbury Arms,51.4712492,-0.1380284,146.17381838
Wandsworth Road,51.4699602,-0.1384355,River Thames,Feeleys,51.471497,-0.1349448,296.75804002
Wandsworth Road,51.4699602,-0.1384355,River Thames,Feeleys,51.471497,-0.1349448,296.75804002
Wandsworth Road,51.4699602,-0.1384355,River Thames,The Plough Inn,51.4681008,-0.1447743,486.62901525
Wandsworth Town,51.4609627,-0.1882512,River Wandle,The Waterfront,51.464527,-0.1856879,434.72916322
Wandsworth Town,51.4609627,-0.1882512,River Wandle,The Waterfront,51.464527,-0.1856879,434.72916322
Wandsworth Town,51.4609627,-0.1882512,River Wandle,The Anchor,51.4652553,-0.1792283,788.21941217
Wandsworth Town,51.4609627,-0.1882512,River Wandle,The Anchor,51.4652553,-0.1792283,788.21941217
Wandsworth Town,51.4609627,-0.1882512,River Wandle,The Plough,51.4615658,-0.1733056,1040.87472947
Wanstead,51.575646,0.0286373,River Roding,Railway Bell,51.5920158,0.0279621,1821.89584798
Wanstead,51.575646,0.0286373,River Roding,Railway Bell,51.5920158,0.0279621,1821.89584798
Wanstead,51.575646,0.0286373,River Roding,Slug and Lettuce,51.5944516,0.0240387,2116.43907511
Wanstead,51.575646,0.0286373,River Roding,Slug and Lettuce,51.5944516,0.0240387,2116.43907511
Wanstead,51.575646,0.0286373,River Roding,The Wanstead Tap,51.5555258,0.0187872,2340.43510702
Wapping,51.5044344,-0.0560206,River Thames,Dockers Inn,51.5048793,-0.0573725,106.11853071
Wapping,51.5044344,-0.0560206,River Thames,Dockers Inn,51.5048793,-0.0573725,106.11853071
Wapping,51.5044344,-0.0560206,River Thames,The Brunel,51.5013181,-0.0509211,495.56970959
Wapping,51.5044344,-0.0560206,River Thames,The Brunel,51.5013181,-0.0509211,495.56970959
Wapping,51.5044344,-0.0560206,River Thames,The Moretown Belle,51.5071618,-0.0674954,852.54530289
Warblington,50.8535025,-0.9671209,Sweare Deep,The Wheelwrights Arms,50.8506908,-0.9753586,659.0579766
Warblington,50.8535025,-0.9671209,Sweare Deep,The Wheelwrights Arms,50.8506908,-0.9753586,659.0579766
Warblington,50.8535025,-0.9671209,Sweare Deep,Bear Hotel,50.8511891,-0.980411,970.63160004
Warblington,50.8535025,-0.9671209,Sweare Deep,Bear Hotel,50.8511891,-0.980411,970.63160004
Warblington,50.8535025,-0.9671209,Sweare Deep,Robin Hood,50.851172,-0.9826499,1123.86812073
Ware,51.8080948,-0.0295377,River Lea,The Royal Oak,51.8071881,-0.0290442,106.47019005
Ware,51.8080948,-0.0295377,River Lea,The Royal Oak,51.8071881,-0.0290442,106.47019005
Ware,51.8080948,-0.0295377,River Lea,The Saracen's Head,51.8098569,-0.0294291,196.20082596
Ware,51.8080948,-0.0295377,River Lea,The Saracen's Head,51.8098569,-0.0294291,196.20082596
Ware,51.8080948,-0.0295377,River Lea,Dog and Whistle (Pop-Up),51.8098087,-0.0272834,246.04527394
Wareham,50.6930546,-2.1149086,River Piddle or Trent,The Red Lion Hotel,50.6860626,-2.1101207,848.20683832
Wareham,50.6930546,-2.1149086,River Piddle or Trent,The Red Lion Hotel,50.6860626,-2.1101207,848.20683832
Wareham,50.6930546,-2.1149086,River Piddle or Trent,The Duke of Wellington,50.6861897,-2.1092374,862.43418735
Wareham,50.6930546,-2.1149086,River Piddle or Trent,The Duke of Wellington,50.6861897,-2.1092374,862.43418735
Wareham,50.6930546,-2.1149086,River Piddle or Trent,The Bear,50.6851052,-2.1098402,954.08803432
Wargrave,51.4985546,-0.8766558,Loddon,The Bull,51.5005612,-0.8702998,494.61745174
Wargrave,51.4985546,-0.8766558,Loddon,The Bull,51.5005612,-0.8702998,494.61745174
Wargrave,51.4985546,-0.8766558,Loddon,The Three Horseshoes,51.531283,-0.900619,4003.27506219
Wargrave,51.4985546,-0.8766558,Loddon,The Three Horseshoes,51.531283,-0.900619,4003.27506219
Wargrave,51.4985546,-0.8766558,Loddon,The Saracen's Head,51.5334361,-0.908727,4474.06301762
Warminster,51.2069721,-2.1769016,River Wylye,The Bath Arms,51.2047716,-2.1799154,322.94692155
Warminster,51.2069721,-2.1769016,River Wylye,The Bath Arms,51.2047716,-2.1799154,322.94692155
Warminster,51.2069721,-2.1769016,River Wylye,Organ Inn,51.2055349,-2.1838489,511.16926871
Warminster,51.2069721,-2.1769016,River Wylye,Organ Inn,51.2055349,-2.1838489,511.16926871
Warminster,51.2069721,-2.1769016,River Wylye,The Bell & Crown,51.1970619,-2.1896052,1415.59691029
Warren Street,51.5247178,-0.1385303,River Fleet,Square Tavern,51.5259074,-0.1378517,140.48253588
Warren Street,51.5247178,-0.1385303,River Fleet,Square Tavern,51.5259074,-0.1378517,140.48253588
Warren Street,51.5247178,-0.1385303,River Fleet,The Grafton Arms,51.5231854,-0.138689,170.84762067
Warren Street,51.5247178,-0.1385303,River Fleet,The Grafton Arms,51.5231854,-0.138689,170.84762067
Warren Street,51.5247178,-0.1385303,River Fleet,Shaker and Co,51.5281206,-0.1388221,379.13110475
Washford,51.1615078,-3.3688908,Washford River,Dragon House,51.1598794,-3.3797783,782.88327899
Washford,51.1615078,-3.3688908,Washford River,Dragon House,51.1598794,-3.3797783,782.88327899
Washford,51.1615078,-3.3688908,Washford River,The White Horse Inn,51.1538034,-3.3652931,893.31511793
Washford,51.1615078,-3.3688908,Washford River,The White Horse Inn,51.1538034,-3.3652931,893.31511793
Washford,51.1615078,-3.3688908,Washford River,The Valiant Soldier,51.1344033,-3.3874542,3283.28571751
Watchet,51.180634,-3.3297097,Washford River,West Somerset Hotel,51.181568,-3.3304694,116.70038387
Watchet,51.180634,-3.3297097,Washford River,West Somerset Hotel,51.181568,-3.3304694,116.70038387
Watchet,51.180634,-3.3297097,Washford River,Esplanade Club,51.1820805,-3.329609,161.0796255
Watchet,51.180634,-3.3297097,Washford River,Esplanade Club,51.1820805,-3.329609,161.0796255
Watchet,51.180634,-3.3297097,Washford River,The Bell Inn,51.1825838,-3.3309388,233.323503
Wateringbury,51.2496596,0.4222989,River Medway,The Railway,51.249678,0.4205784,120.14321465
Wateringbury,51.2496596,0.4222989,River Medway,The Railway,51.249678,0.4205784,120.14321465
Wateringbury,51.2496596,0.4222989,River Medway,Waterbury,51.2546447,0.4245797,577.01510202
Wateringbury,51.2496596,0.4222989,River Medway,Waterbury,51.2546447,0.4245797,577.01510202
Wateringbury,51.2496596,0.4222989,River Medway,The Hop Pole,51.2308771,0.4057833,2386.77483936
Waterloo,51.5030015,-0.1139812,River Thames,Wetherspoons - The Lion & The Unicorn,51.5028376,-0.1150963,79.54648489
Waterloo,51.5030015,-0.1139812,River Thames,Wetherspoons - The Lion & The Unicorn,51.5028376,-0.1150963,79.54648489
Waterloo,51.5030015,-0.1139812,River Thames,Hole In the Wall,51.5041063,-0.1137203,124.24549882
Waterloo,51.5030015,-0.1139812,River Thames,Hole In the Wall,51.5041063,-0.1137203,124.24549882
Waterloo,51.5030015,-0.1139812,River Thames,BrewDog,51.5021808,-0.1154758,138.2304825
Waterloo East,51.5042171,-0.1082027,River Thames,The Anchor & Hope,51.5034633,-0.1066199,138.245498
Waterloo East,51.5042171,-0.1082027,River Thames,The Anchor & Hope,51.5034633,-0.1066199,138.245498
Waterloo East,51.5042171,-0.1082027,River Thames,The Windmill,51.5029218,-0.1081456,144.16688778
Waterloo East,51.5042171,-0.1082027,River Thames,The Windmill,51.5029218,-0.1081456,144.16688778
Waterloo East,51.5042171,-0.1082027,River Thames,The Wellington,51.5036385,-0.111312,225.28583433
Watford,51.6570048,-0.4183683,River Gade,The Shamrock,51.6516662,-0.42206,646.59253075
Watford,51.6570048,-0.4183683,River Gade,The Shamrock,51.6516662,-0.42206,646.59253075
Watford,51.6570048,-0.4183683,River Gade,Rising Sun,51.6516528,-0.4240702,714.34879112
Watford,51.6570048,-0.4183683,River Gade,Rising Sun,51.6516528,-0.4240702,714.34879112
Watford,51.6570048,-0.4183683,River Gade,Walkabout,51.6583345,-0.4006264,1236.63234911
Watford High Street,51.6522296,-0.3924982,River Colne,The One Crown,51.6534858,-0.3928864,142.32454474
Watford High Street,51.6522296,-0.3924982,River Colne,The One Crown,51.6534858,-0.3928864,142.32454474
Watford High Street,51.6522296,-0.3924982,River Colne,Mad Squirrel Taproom,51.6539263,-0.394,215.49738055
Watford High Street,51.6522296,-0.3924982,River Colne,Mad Squirrel Taproom,51.6539263,-0.394,215.49738055
Watford High Street,51.6522296,-0.3924982,River Colne,The Market Tavern,51.6546184,-0.3989006,516.69044526
Watford Junction,51.6639446,-0.3961114,River Colne,The Prince George,51.6672494,-0.3984152,400.75819955
Watford Junction,51.6639446,-0.3961114,River Colne,The Prince George,51.6672494,-0.3984152,400.75819955
Watford Junction,51.6639446,-0.3961114,River Colne,Nascot Arms,51.665155,-0.4017607,413.42487736
Watford Junction,51.6639446,-0.3961114,River Colne,Nascot Arms,51.665155,-0.4017607,413.42487736
Watford Junction,51.6639446,-0.3961114,River Colne,Dunnings Bar,51.6674032,-0.3983134,413.8696188
Watford North,51.6750417,-0.3902879,River Colne,Cother Arms,51.6701748,-0.3970608,716.06125773
Watford North,51.6750417,-0.3902879,River Colne,Cother Arms,51.6701748,-0.3970608,716.06125773
Watford North,51.6750417,-0.3902879,River Colne,Dunnings Bar,51.6674032,-0.3983134,1015.14876961
Watford North,51.6750417,-0.3902879,River Colne,Dunnings Bar,51.6674032,-0.3983134,1015.14876961
Watford North,51.6750417,-0.3902879,River Colne,The Prince George,51.6672494,-0.3984152,1033.3326537
Waun-gron Park,51.488302,-3.22969,River Ely,Railway Inn,51.486058,-3.2298887,250.04322849
Waun-gron Park,51.488302,-3.22969,River Ely,Railway Inn,51.486058,-3.2298887,250.04322849
Waun-gron Park,51.488302,-3.22969,River Ely,Ely Sports and Social Club,51.4831933,-3.2338814,638.60959988
Waun-gron Park,51.488302,-3.22969,River Ely,Ely Sports and Social Club,51.4831933,-3.2338814,638.60959988
Waun-gron Park,51.488302,-3.22969,River Ely,The Fairwater,51.4893358,-3.2405407,762.38864102
Welwyn Garden City,51.8008507,-0.2038429,River Lea,Two Willows,51.8021754,-0.2076028,298.317297
Welwyn Garden City,51.8008507,-0.2038429,River Lea,Two Willows,51.8021754,-0.2076028,298.317297
Welwyn Garden City,51.8008507,-0.2038429,River Lea,Attimore Hall,51.7998016,-0.1811225,1571.66548223
Welwyn Garden City,51.8008507,-0.2038429,River Lea,Attimore Hall,51.7998016,-0.1811225,1571.66548223
Welwyn Garden City,51.8008507,-0.2038429,River Lea,The Hedgehog,51.8158683,-0.202625,1673.02394826
Welwyn North,51.8237723,-0.192134,River Mimram,The Hedgehog,51.8158683,-0.202625,1138.7232141
Welwyn North,51.8237723,-0.192134,River Mimram,The Hedgehog,51.8158683,-0.202625,1138.7232141
Welwyn North,51.8237723,-0.192134,River Mimram,The Steamer,51.8275373,-0.2146097,1605.20091005
Welwyn North,51.8237723,-0.192134,River Mimram,The Steamer,51.8275373,-0.2146097,1605.20091005
Welwyn North,51.8237723,-0.192134,River Mimram,The White Hart,51.8295372,-0.2151619,1712.29048267
Wembley Central,51.5523278,-0.2966751,River Brent,The Green Man,51.5574542,-0.2895953,752.61029737
Wembley Central,51.5523278,-0.2966751,River Brent,The Green Man,51.5574542,-0.2895953,752.61029737
Wembley Central,51.5523278,-0.2966751,River Brent,The Fusilier,51.5516164,-0.3109523,993.44611105
Wembley Central,51.5523278,-0.2966751,River Brent,The Fusilier,51.5516164,-0.3109523,993.44611105
Wembley Central,51.5523278,-0.2966751,River Brent,The White Horse,51.5581287,-0.2807373,1280.01263812
Wembley Park,51.5636297,-0.2800532,River Brent,Sports Bar,51.5620416,-0.2824529,242.71560382
Wembley Park,51.5636297,-0.2800532,River Brent,Sports Bar,51.5620416,-0.2824529,242.71560382
Wembley Park,51.5636297,-0.2800532,River Brent,The Wembley Tavern,51.5620416,-0.2826353,251.55607684
Wembley Park,51.5636297,-0.2800532,River Brent,The Wembley Tavern,51.5620416,-0.2826353,251.55607684
Wembley Park,51.5636297,-0.2800532,River Brent,Unnamed pub,51.561258,-0.2828413,327.1242328
Wembley Stadium,51.5542489,-0.2847664,River Brent,The Green Man,51.5574542,-0.2895953,489.22599663
Wembley Stadium,51.5542489,-0.2847664,River Brent,The Green Man,51.5574542,-0.2895953,489.22599663
Wembley Stadium,51.5542489,-0.2847664,River Brent,The White Horse,51.5581287,-0.2807373,514.21617826
Wembley Stadium,51.5542489,-0.2847664,River Brent,The White Horse,51.5581287,-0.2807373,514.21617826
Wembley Stadium,51.5542489,-0.2847664,River Brent,Unnamed pub,51.561258,-0.2828413,791.1714085
West Brompton,51.4869765,-0.1951854,Chelsea Creek,The Atlas,51.4861841,-0.1962858,116.68140681
West Brompton,51.4869765,-0.1951854,Chelsea Creek,The Atlas,51.4861841,-0.1962858,116.68140681
West Brompton,51.4869765,-0.1951854,Chelsea Creek,George & Dragon,51.4856569,-0.1993009,321.36476451
West Brompton,51.4869765,-0.1951854,Chelsea Creek,George & Dragon,51.4856569,-0.1993009,321.36476451
West Brompton,51.4869765,-0.1951854,Chelsea Creek,The Pembroke,51.4889152,-0.1914946,335.0285766
West Byfleet,51.3396192,-0.505218,The Bourne,The Queens Head,51.3398442,-0.4816322,1643.73874969
West Byfleet,51.3396192,-0.505218,The Bourne,The Queens Head,51.3398442,-0.4816322,1643.73874969
West Byfleet,51.3396192,-0.505218,The Bourne,Blue Anchor,51.3381111,-0.4698586,2469.72959056
West Byfleet,51.3396192,-0.505218,The Bourne,Blue Anchor,51.3381111,-0.4698586,2469.72959056
West Byfleet,51.3396192,-0.505218,The Bourne,The Waggon & Horses,51.3717235,-0.4984943,3602.34454408
Westcombe Park,51.4842403,0.0186204,River Thames,The River Ale House,51.4862674,0.0132944,433.28272427
Westcombe Park,51.4842403,0.0186204,River Thames,The River Ale House,51.4862674,0.0132944,433.28272427
Westcombe Park,51.4842403,0.0186204,River Thames,The Green Goddess,51.4771393,0.0188457,790.19428281
Westcombe Park,51.4842403,0.0186204,River Thames,The Green Goddess,51.4771393,0.0188457,790.19428281
Westcombe Park,51.4842403,0.0186204,River Thames,The Royal Standard,51.4767777,0.0187041,830.29029497
West Drayton,51.5097364,-0.4718293,Frays River,De Burgh Arms,51.5101823,-0.4737045,139.31857492
West Drayton,51.5097364,-0.4718293,Frays River,De Burgh Arms,51.5101823,-0.4737045,139.31857492
West Drayton,51.5097364,-0.4718293,Frays River,Railway Arms,51.5096566,-0.4739547,147.82441351
West Drayton,51.5097364,-0.4718293,Frays River,Railway Arms,51.5096566,-0.4739547,147.82441351
West Drayton,51.5097364,-0.4718293,Frays River,Waters Edge,51.5199653,-0.4830879,1380.56953627
West Ealing,51.5135365,-0.3206893,River Brent,The Drayton Court,51.5142424,-0.3192824,125.3265907
West Ealing,51.5135365,-0.3206893,River Brent,The Drayton Court,51.5142424,-0.3192824,125.3265907
West Ealing,51.5135365,-0.3206893,River Brent,Black George,51.5111175,-0.3173636,354.59336258
West Ealing,51.5135365,-0.3206893,River Brent,Black George,51.5111175,-0.3173636,354.59336258
West Ealing,51.5135365,-0.3206893,River Brent,Star And Scorpion,51.5115625,-0.3159141,397.65255059
Westferry,51.5094025,-0.026644,River Thames,Star of the East,51.5122205,-0.0287538,346.05167037
Westferry,51.5094025,-0.026644,River Thames,Star of the East,51.5122205,-0.0287538,346.05167037
Westferry,51.5094025,-0.026644,River Thames,The Manor Arms,51.5107112,-0.0191418,540.81115894
Westferry,51.5094025,-0.026644,River Thames,The Manor Arms,51.5107112,-0.0191418,540.81115894
Westferry,51.5094025,-0.026644,River Thames,The Henry Addington,51.5043058,-0.0225667,633.78419806
West Finchley,51.6094298,-0.1883313,Dollis Brook,Elephant Inn,51.6115111,-0.1792332,671.44268386
West Finchley,51.6094298,-0.1883313,Dollis Brook,Elephant Inn,51.6115111,-0.1792332,671.44268386
West Finchley,51.6094298,-0.1883313,Dollis Brook,Finchley Tavern,51.6129652,-0.1756474,962.6610642
West Finchley,51.6094298,-0.1883313,Dollis Brook,Finchley Tavern,51.6129652,-0.1756474,962.6610642
West Finchley,51.6094298,-0.1883313,Dollis Brook,The Tally Ho,51.6141038,-0.1765556,967.37347693
West Ham,51.5280966,0.0045685,Channelsea River,The Galvanisers Union,51.5233491,-0.0109754,1201.13946335
West Ham,51.5280966,0.0045685,Channelsea River,The Galvanisers Union,51.5233491,-0.0109754,1201.13946335
West Ham,51.5280966,0.0045685,Channelsea River,The Abbey Tap,51.5402372,0.0002018,1384.31206404
West Ham,51.5280966,0.0045685,Channelsea River,The Abbey Tap,51.5402372,0.0002018,1384.31206404
West Ham,51.5280966,0.0045685,Channelsea River,The Abbey Arms,51.5222325,0.0225555,1408.55030669
West Harrow,51.5795991,-0.3531364,Yeading Brook,Maya Pub,51.5721097,-0.3545269,838.8225678
West Harrow,51.5795991,-0.3531364,Yeading Brook,Maya Pub,51.5721097,-0.3545269,838.8225678
West Harrow,51.5795991,-0.3531364,Yeading Brook,Ward's Free House,51.5792367,-0.3396357,936.73344522
West Harrow,51.5795991,-0.3531364,Yeading Brook,Ward's Free House,51.5792367,-0.3396357,936.73344522
West Harrow,51.5795991,-0.3531364,Yeading Brook,Royal Oak,51.5816235,-0.3378121,1085.86508338
West Horndon,51.5678537,0.3406801,Mardyke,Ye Olde Plough House,51.553197,0.3667253,2433.41132622
West Horndon,51.5678537,0.3406801,Mardyke,Ye Olde Plough House,51.553197,0.3667253,2433.41132622
West Horndon,51.5678537,0.3406801,Mardyke,The Greyhound,51.5902101,0.3156261,3033.68729429
West Horndon,51.5678537,0.3406801,Mardyke,The Greyhound,51.5902101,0.3156261,3033.68729429
West Horndon,51.5678537,0.3406801,Mardyke,The Plough,51.5621665,0.2664989,5182.62037903
West India Quay,51.5067417,-0.0204833,River Thames,Sports Bar & Grill,51.5062159,-0.0185144,148.69308475
West India Quay,51.5067417,-0.0204833,River Thames,Sports Bar & Grill,51.5062159,-0.0185144,148.69308475
West India Quay,51.5067417,-0.0204833,River Thames,The Henry Addington,51.5043058,-0.0225667,307.20220884
West India Quay,51.5067417,-0.0204833,River Thames,The Henry Addington,51.5043058,-0.0225667,307.20220884
West India Quay,51.5067417,-0.0204833,River Thames,The Manor Arms,51.5107112,-0.0191418,451.35254353
West Kensington,51.4907023,-0.2059442,River Thames,The Seven Stars,51.4870402,-0.2031196,452.21104605
West Kensington,51.4907023,-0.2059442,River Thames,The Seven Stars,51.4870402,-0.2031196,452.21104605
West Kensington,51.4907023,-0.2059442,River Thames,The Colton Arms,51.4865599,-0.210879,574.35969818
West Kensington,51.4907023,-0.2059442,River Thames,The Colton Arms,51.4865599,-0.210879,574.35969818
West Kensington,51.4907023,-0.2059442,River Thames,The Albion,51.4944109,-0.2127554,627.71316218
Westminster,51.5013562,-0.1249302,River Thames,St Stephen's Tavern,51.501146,-0.125595,51.74869177
Westminster,51.5013562,-0.1249302,River Thames,St Stephen's Tavern,51.501146,-0.125595,51.74869177
Westminster,51.5013562,-0.1249302,River Thames,Slug and Lettuce,51.5026134,-0.1168689,576.96787592
Westminster,51.5013562,-0.1249302,River Thames,Slug and Lettuce,51.5026134,-0.1168689,576.96787592
Westminster,51.5013562,-0.1249302,River Thames,Walkers of Whitehall,51.5067276,-0.1269618,614.03365801
Weston Milton,51.348402,-2.9428878,Cross Rhyne,The Borough Arms,51.3501962,-2.9428483,199.63261249
